"subject","time","X1","X2","X3","X4","X5","X6","Y"
"5",1,-0.0678237059868452,0.335909995865197,0.174135875106149,1.28128612650446,0.709185621253385,-1.51647903560073,-1.05687680990549
"5",2,1.7820250853417,0.837073289301546,0.174135875106149,1.28128612650446,0.709185621253385,-1.51647903560073,5.5100008669752
"5",3,1.97399555169276,2.89857200633747,0.174135875106149,1.28128612650446,0.709185621253385,-1.51647903560073,4.7295316452519
"5",4,3.27110877070886,2.89839624068295,0.174135875106149,1.28128612650446,0.709185621253385,-1.51647903560073,9.40837766741602
"5",5,4.37496073215074,0.851505181618715,0.174135875106149,1.28128612650446,0.709185621253385,-1.51647903560073,13.3759857989833
"6",1,-0.686693310742413,0.728556973262187,-0.615268316096478,-0.658681856604976,0.256396753535657,1.92161155776854,-2.41707588963999
"6",2,2.83778704449452,2.65354723467773,-0.615268316096478,-0.658681856604976,0.256396753535657,1.92161155776854,4.31683967646251
"6",3,3.15337311783652,2.91527634991914,-0.615268316096478,-0.658681856604976,0.256396753535657,1.92161155776854,1.95106720413969
"6",4,2.86186306298805,2.41995160381423,-0.615268316096478,-0.658681856604976,0.256396753535657,1.92161155776854,2.32887211971966
"6",5,6.25381492106993,3.22122080711289,-0.615268316096478,-0.658681856604976,0.256396753535657,1.92161155776854,9.5126241203738
"7",1,1.42646422147681,-0.696935212188684,-1.80689296408533,0.664570454944413,-1.8563605863048,0.572135777806248,-1.98961415300012
"7",2,1.70492851700773,1.30013156688137,-1.80689296408533,0.664570454944413,-1.8563605863048,0.572135777806248,-2.20019748257528
"7",3,3.89512566104502,0.545551064812178,-1.80689296408533,0.664570454944413,-1.8563605863048,0.572135777806248,2.19229609061072
"7",4,4.87813348753304,1.54198193190306,-1.80689296408533,0.664570454944413,-1.8563605863048,0.572135777806248,4.16228150166683
"7",5,5.82158108163749,3.4356036837796,-1.80689296408533,0.664570454944413,-1.8563605863048,0.572135777806248,4.26646876302941
"8",1,1.68864025410009,-0.636893111691143,-0.643681105896039,-0.565157514042339,-1.86058762981445,-1.71489505383856,1.74733993521642
"8",2,2.55391765353759,1.26691825087306,-0.643681105896039,-0.565157514042339,-1.86058762981445,-1.71489505383856,1.03249425096658
"8",3,2.93808828942328,1.92833203947154,-0.643681105896039,-0.565157514042339,-1.86058762981445,-1.71489505383856,0.36029063729695
"8",4,3.69403733626008,2.05491196983963,-0.643681105896039,-0.565157514042339,-1.86058762981445,-1.71489505383856,3.11360830914028
"8",5,4.61952899898762,4.32218882183542,-0.643681105896039,-0.565157514042339,-1.86058762981445,-1.71489505383856,0.120670251735105
"9",1,0.305293021079487,-0.52234732857525,2.04601885213282,-0.962178270242238,-0.0228340937343522,0.354918895732423,4.97094677321525
"9",2,1.7920827219804,1.6061302614356,2.04601885213282,-0.962178270242238,-0.0228340937343522,0.354918895732423,5.10908521719819
"9",3,1.73460364843174,1.41106943254933,2.04601885213282,-0.962178270242238,-0.0228340937343522,0.354918895732423,6.25275952771845
"9",4,6.16895596533851,1.73916775616608,2.04601885213282,-0.962178270242238,-0.0228340937343522,0.354918895732423,14.2543103685228
"9",5,6.20796199830499,2.96409123385238,2.04601885213282,-0.962178270242238,-0.0228340937343522,0.354918895732423,11.5423892526624
"10",1,-0.123108583203349,-0.52040059068393,-0.560762421131065,0.623360901900257,0.149938747281039,0.105181865810994,1.04099401539848
"10",2,1.59711516470092,-0.313450916518405,-0.560762421131065,0.623360901900257,0.149938747281039,0.105181865810994,2.99736550165951
"10",3,2.53334464637678,1.00551912451658,-0.560762421131065,0.623360901900257,0.149938747281039,0.105181865810994,2.70938160286463
"10",4,4.77996511833632,3.75175714975545,-0.560762421131065,0.623360901900257,0.149938747281039,0.105181865810994,0.0803998609190706
"10",5,4.91663093352817,2.55576477461252,-0.560762421131065,0.623360901900257,0.149938747281039,0.105181865810994,5.08928489143857
"11",1,1.25331851399475,0.831434398227886,-0.835999305852858,0.106497772201071,-2.30747434203529,-2.46841353318467,-1.573912153605
"11",2,1.9714532446513,0.81015336232246,-0.835999305852858,0.106497772201071,-2.30747434203529,-2.46841353318467,-0.227963423327381
"11",3,2.95712954270868,1.97049273195383,-0.835999305852858,0.106497772201071,-2.30747434203529,-2.46841353318467,2.36907286559259
"11",4,5.36860228401446,1.04832045698285,-0.835999305852858,0.106497772201071,-2.30747434203529,-2.46841353318467,9.88645183103337
"11",5,4.77422901434073,3.65791046656864,-0.835999305852858,0.106497772201071,-2.30747434203529,-2.46841353318467,4.91488682592554
"12",1,2.51647060442954,1.08470526024135,0.652947502777847,0.38933087814222,-0.816447225812107,-0.0418580303239525,2.59260799278133
"12",2,0.451247195769779,0.193547177308295,0.652947502777847,0.38933087814222,-0.816447225812107,-0.0418580303239525,-0.413609821815759
"12",3,3.58461374963607,1.55455324581199,0.652947502777847,0.38933087814222,-0.816447225812107,-0.0418580303239525,2.91587874410755
"12",4,4.12385424384461,2.71633161949912,0.652947502777847,0.38933087814222,-0.816447225812107,-0.0418580303239525,0.283844203351338
"12",5,5.21594156874397,3.0577309820546,0.652947502777847,0.38933087814222,-0.816447225812107,-0.0418580303239525,1.77893866907821
"13",1,1.37963948275988,1.98193401587688,0.441293124842934,-0.580503496721951,0.0275611516966839,-0.587260767867037,-1.76294150670538
"13",2,1.4976765468907,0.38701224510515,0.441293124842934,-0.580503496721951,0.0275611516966839,-0.587260767867037,3.45751219857568
"13",3,2.66679261633058,2.61613661549039,0.441293124842934,-0.580503496721951,0.0275611516966839,-0.587260767867037,-0.595198558876521
"13",4,2.98142461689291,3.03654800994122,0.441293124842934,-0.580503496721951,0.0275611516966839,-0.587260767867037,-1.39739622420172
"13",5,3.92820877352442,2.33751686809715,0.441293124842934,-0.580503496721951,0.0275611516966839,-0.587260767867037,0.561035414397989
"14",1,1.30352864140426,-0.475926692821885,0.751629056591275,1.79497795592676,1.46178591517648,-0.887296992757254,2.95664513709025
"14",2,2.44820977862943,-0.0891451908845162,0.751629056591275,1.79497795592676,1.46178591517648,-0.887296992757254,7.57096407110081
"14",3,3.0530042267305,1.95778695794497,0.751629056591275,1.79497795592676,1.46178591517648,-0.887296992757254,3.98723765089555
"14",4,4.92226746787974,1.92887326627911,0.751629056591275,1.79497795592676,1.46178591517648,-0.887296992757254,9.11902654743808
"14",5,7.05008468562714,4.27910266685145,0.751629056591275,1.79497795592676,1.46178591517648,-0.887296992757254,10.8638482458493
"15",1,0.508968833943465,1.0351379604962,-0.277975085155337,0.665288009047707,-2.01286872832228,0.238716819750682,-5.28508323198683
"15",2,-0.309168875640812,0.628055124836505,-0.277975085155337,0.665288009047707,-2.01286872832228,0.238716819750682,-5.21113222474289
"15",3,4.00573852446226,0.474457751502886,-0.277975085155337,0.665288009047707,-2.01286872832228,0.238716819750682,3.04991404103425
"15",4,3.29079923741761,1.41759832539475,-0.277975085155337,0.665288009047707,-2.01286872832228,0.238716819750682,-0.0474152617250223
"15",5,4.31199138353264,2.84288839289733,-0.277975085155337,0.665288009047707,-2.01286872832228,0.238716819750682,-0.590714849744158
"16",1,2.0255713696967,0.0490653529433493,1.12265421625967,-0.374402425652033,-1.25544427798198,0.850890302293807,4.16183313305437
"16",2,1.71522699294899,1.51423012023069,1.12265421625967,-0.374402425652033,-1.25544427798198,0.850890302293807,3.51903115180065
"16",3,1.77928228774546,1.16566194783022,1.12265421625967,-0.374402425652033,-1.25544427798198,0.850890302293807,2.46999312042511
"16",4,4.18130347974915,1.89444009120552,1.12265421625967,-0.374402425652033,-1.25544427798198,0.850890302293807,7.54628335152944
"16",5,4.86110863756096,1.76949032719217,1.12265421625967,-0.374402425652033,-1.25544427798198,0.850890302293807,9.71346016698688
"17",1,1.00576418589989,2.4050435849087,-1.17260886019801,0.702748931010458,-1.08030684721822,1.72700883321405,-7.72214387481641
"17",2,2.38528040112633,1.33262173147039,-1.17260886019801,0.702748931010458,-1.08030684721822,1.72700883321405,-3.04154940517061
"17",3,2.62933996820759,1.73063364049945,-1.17260886019801,0.702748931010458,-1.08030684721822,1.72700883321405,-2.14742212651936
"17",4,4.64437654851883,0.308137585115933,-1.17260886019801,0.702748931010458,-1.08030684721822,1.72700883321405,3.82424942036161
"17",5,4.77951343818125,3.15979189954933,-1.17260886019801,0.702748931010458,-1.08030684721822,1.72700883321405,-0.169822965179845
"18",1,1.3317819639157,-0.523623588879712,-0.048876767973659,-1.21451438389368,0.175396078648851,-2.63250764609541,8.45992655296337
"18",2,3.09683901314935,0.108478425645702,-0.048876767973659,-1.21451438389368,0.175396078648851,-2.63250764609541,12.5461990786093
"18",3,3.4351814908338,2.41834117102165,-0.048876767973659,-1.21451438389368,0.175396078648851,-2.63250764609541,12.4962701816362
"18",4,3.67406841446877,1.54729935349177,-0.048876767973659,-1.21451438389368,0.175396078648851,-2.63250764609541,12.0331986616874
"18",5,6.14880761845109,0.751627719996819,-0.048876767973659,-1.21451438389368,0.175396078648851,-2.63250764609541,18.4589046269004
"19",1,1.99350385596212,2.26990410988935,-0.704140337217957,-0.137750126949227,0.330839221414253,0.743611327809965,-0.721772527962262
"19",2,2.54839695950807,-1.37740692539252,-0.704140337217957,-0.137750126949227,0.330839221414253,0.743611327809965,5.25995059948781
"19",3,3.23873173511144,2.07281152985958,-0.704140337217957,-0.137750126949227,0.330839221414253,0.743611327809965,2.7942514668424
"19",4,3.37209392396063,3.01724924908461,-0.704140337217957,-0.137750126949227,0.330839221414253,0.743611327809965,3.61045143215158
"19",5,6.36065244853001,1.86903213333947,-0.704140337217957,-0.137750126949227,0.330839221414253,0.743611327809965,11.0181123786848
"20",1,0.399740412852873,0.944287051411554,0.680758638017183,1.40335789868052,-0.320689231300393,-0.952351111335292,-1.57113174937085
"20",2,4.18733299301658,1.43913038838856,0.680758638017183,1.40335789868052,-0.320689231300393,-0.952351111335292,3.43782715543599
"20",3,4.53261062618519,2.54062315291451,0.680758638017183,1.40335789868052,-0.320689231300393,-0.952351111335292,0.857148493788531
"20",4,3.76429964089952,2.48409938795252,0.680758638017183,1.40335789868052,-0.320689231300393,-0.952351111335292,1.42929535753829
"20",5,3.97357909969322,2.25511622090748,0.680758638017183,1.40335789868052,-0.320689231300393,-0.952351111335292,1.65375292996093
"21",1,0.289593436300699,1.41599205794021,0.130006761402136,-0.188839311604344,-1.61232868794999,1.15633016538051,-3.2481816877771
"21",2,2.25688370915653,1.80062235650977,0.130006761402136,-0.188839311604344,-1.61232868794999,1.15633016538051,3.45086009178638
"21",3,2.75330812153763,0.563430965864207,0.130006761402136,-0.188839311604344,-1.61232868794999,1.15633016538051,4.71626431326939
"21",4,3.65245740060227,0.599212566004269,0.130006761402136,-0.188839311604344,-1.61232868794999,1.15633016538051,5.70198525646205
"21",5,4.04838143273498,2.66027753999318,0.130006761402136,-0.188839311604344,-1.61232868794999,1.15633016538051,2.61858954504336
"22",1,0.95497227519108,0.226037625224817,1.10970808177014,0.910490371995549,-0.630552416864319,0.345861674157838,-2.02959520214493
"22",2,1.21509553054292,0.0144608874377038,1.10970808177014,0.910490371995549,-0.630552416864319,0.345861674157838,0.073899592818359
"22",3,1.33205806341186,1.58393067951503,1.10970808177014,0.910490371995549,-0.630552416864319,0.345861674157838,-3.0511852232313
"22",4,3.61977347971224,0.680003473513094,1.10970808177014,0.910490371995549,-0.630552416864319,0.345861674157838,2.46167843136055
"22",5,5.91899660906077,2.6612263513262,1.10970808177014,0.910490371995549,-0.630552416864319,0.345861674157838,3.87840399324632
"23",1,0.424653037391608,-0.12492838754192,2.05850086898135,-0.221922000189912,-0.560485986655885,1.44495717206043,2.1896458661987
"23",2,2.60796432222503,1.95716427419248,2.05850086898135,-0.221922000189912,-0.560485986655885,1.44495717206043,6.84942674226557
"23",3,1.38211729171084,3.92448914116153,2.05850086898135,-0.221922000189912,-0.560485986655885,1.44495717206043,2.16318708720015
"23",4,3.94443803447546,1.08402075631321,2.05850086898135,-0.221922000189912,-0.560485986655885,1.44495717206043,12.3027043073055
"23",5,5.51940720394346,3.55766417094298,2.05850086898135,-0.221922000189912,-0.560485986655885,1.44495717206043,14.1487851782866
"24",1,1.30115336216671,1.32514972776828,0.140655531724984,-2.29802640030622,-0.202581284417019,-1.48276130575666,4.89487314831894
"24",2,2.10567619414894,0.929805775694641,0.140655531724984,-2.29802640030622,-0.202581284417019,-1.48276130575666,5.13843952050028
"24",3,2.35929399169462,1.04635362594299,0.140655531724984,-2.29802640030622,-0.202581284417019,-1.48276130575666,5.45510212196387
"24",4,3.15029565396642,3.57530770683748,0.140655531724984,-2.29802640030622,-0.202581284417019,-1.48276130575666,4.88544917907577
"24",5,3.97587120939509,0.494542181763753,0.140655531724984,-2.29802640030622,-0.202581284417019,-1.48276130575666,11.6254607250225
"25",1,1.11764659710013,-0.143194791593663,-0.534616652198382,-0.880212545566096,1.62288518113168,0.49463129762884,5.75265823425161
"25",2,1.0525253858152,-0.436843443657776,-0.534616652198382,-0.880212545566096,1.62288518113168,0.49463129762884,6.2572461368063
"25",3,2.50944255629933,2.89531343894608,-0.534616652198382,-0.880212545566096,1.62288518113168,0.49463129762884,-2.94967763573492
"25",4,3.74390780780175,1.80929656735514,-0.534616652198382,-0.880212545566096,1.62288518113168,0.49463129762884,4.21131071733756
"25",5,6.84386200523221,1.97532880053033,-0.534616652198382,-0.880212545566096,1.62288518113168,0.49463129762884,5.57025204868359
"26",1,0.348050098304541,3.68404447406633,-0.823516726518704,0.22273568903497,-0.676770530437996,0.295159338034633,-5.12054826030659
"26",2,2.23538657228486,0.949962732112372,-0.823516726518704,0.22273568903497,-0.676770530437996,0.295159338034633,3.97978800785956
"26",3,3.07796084956371,1.05625068813348,-0.823516726518704,0.22273568903497,-0.676770530437996,0.295159338034633,3.35836168115147
"26",4,3.03814336586987,2.29986525013614,-0.823516726518704,0.22273568903497,-0.676770530437996,0.295159338034633,2.32175081679276
"26",5,4.9286919138764,0.931575379245031,-0.823516726518704,0.22273568903497,-0.676770530437996,0.295159338034633,7.18271410358615
"27",1,2.44455085842335,0.990302642672068,-0.263033982230645,1.44655271093401,0.0762644051386911,1.04786224591943,-2.74668544088394
"27",2,2.45150405307921,0.903836798920033,-0.263033982230645,1.44655271093401,0.0762644051386911,1.04786224591943,-4.06258719883085
"27",3,3.04123292199294,1.96852512253015,-0.263033982230645,1.44655271093401,0.0762644051386911,1.04786224591943,-4.25685105634577
"27",4,3.57750316766038,1.01762936406215,-0.263033982230645,1.44655271093401,0.0762644051386911,1.04786224591943,-0.532417454175378
"27",5,2.94675277845948,1.47701615785206,-0.263033982230645,1.44655271093401,0.0762644051386911,1.04786224591943,-1.8513835508788
"28",1,2.13133721341418,-0.193414663276185,-0.0696018363603779,-0.593402125000833,-0.705398341626911,-0.231168508634999,1.22154872503793
"28",2,0.539359929075178,0.232010426907218,-0.0696018363603779,-0.593402125000833,-0.705398341626911,-0.231168508634999,0.391104765286704
"28",3,3.73994751087733,2.79904996668359,-0.0696018363603779,-0.593402125000833,-0.705398341626911,-0.231168508634999,-4.38195913182937
"28",4,5.90910356921748,3.57914556180809,-0.0696018363603779,-0.593402125000833,-0.705398341626911,-0.231168508634999,-3.39530460313285
"28",5,3.5561068390282,2.34310804696093,-0.0696018363603779,-0.593402125000833,-0.705398341626911,-0.231168508634999,-3.03933038608565
"29",1,1.70178433537471,0.14106343941532,1.99180191472057,0.275979011382551,-1.24022784904392,1.14401684592874,2.85773366415775
"29",2,1.73780251059753,0.670961169578332,1.99180191472057,0.275979011382551,-1.24022784904392,1.14401684592874,3.08180974039356
"29",3,1.42785584085451,1.56923647785302,1.99180191472057,0.275979011382551,-1.24022784904392,1.14401684592874,1.19602254103345
"29",4,2.48533234621825,2.09690423370105,1.99180191472057,0.275979011382551,-1.24022784904392,1.14401684592874,2.09927655578189
"29",5,3.39846382642541,2.79003438776557,1.99180191472057,0.275979011382551,-1.24022784904392,1.14401684592874,3.11836892168915
"30",1,0.469093477829697,-0.246678941046256,-1.12910954273777,-0.964819289479567,0.635947897868601,-0.444960875475881,6.22212289349881
"30",2,0.5382444150041,0.153103611179681,-1.12910954273777,-0.964819289479567,0.635947897868601,-0.444960875475881,5.81256630303429
"30",3,3.68791677297583,2.69707766374608,-1.12910954273777,-0.964819289479567,0.635947897868601,-0.444960875475881,9.95315079301332
"30",4,6.10010894052567,1.45137263889668,-1.12910954273777,-0.964819289479567,0.635947897868601,-0.444960875475881,17.8483332825297
"30",5,3.71296952396482,2.80304569522545,-1.12910954273777,-0.964819289479567,0.635947897868601,-0.444960875475881,10.5054149836959
"31",1,1.78773884747518,0.443029466196668,-1.09321743652488,-1.0164562413338,-1.05062867965275,-0.429237403893111,-0.109668590990926
"31",2,2.76904224100091,0.0421506078493309,-1.09321743652488,-1.0164562413338,-1.05062867965275,-0.429237403893111,2.54631671954067
"31",3,3.33220257895012,2.09106190941151,-1.09321743652488,-1.0164562413338,-1.05062867965275,-0.429237403893111,-0.95281151310575
"31",4,2.99162339172299,2.17310487349295,-1.09321743652488,-1.0164562413338,-1.05062867965275,-0.429237403893111,-2.36094177939285
"31",5,4.88054739336934,3.89978335621251,-1.09321743652488,-1.0164562413338,-1.05062867965275,-0.429237403893111,-3.48609206989073
"32",1,0.719604664829753,0.617459584626988,-0.407966690317779,-0.777316643416822,2.73520918962219,0.0253793014557843,3.87213836045764
"32",2,2.56298953322048,0.668454241799147,-0.407966690317779,-0.777316643416822,2.73520918962219,0.0253793014557843,5.84182780032638
"32",3,2.62756124389617,1.77829491330536,-0.407966690317779,-0.777316643416822,2.73520918962219,0.0253793014557843,4.0973521038603
"32",4,4.97697338668562,0.814408350964661,-0.407966690317779,-0.777316643416822,2.73520918962219,0.0253793014557843,9.09464772967125
"32",5,4.62541914223299,1.6641059466064,-0.407966690317779,-0.777316643416822,2.73520918962219,0.0253793014557843,7.11462461929815
"33",1,2.05271146557933,1.01027325113943,0.587559463498313,1.36906206733358,0.0925629378272146,-1.06925217238229,-2.57040737435813
"33",2,0.950822993333934,0.666879098776051,0.587559463498313,1.36906206733358,0.0925629378272146,-1.06925217238229,-3.42244299937887
"33",3,1.73984475524189,1.43403905364754,0.587559463498313,1.36906206733358,0.0925629378272146,-1.06925217238229,-2.48568475510623
"33",4,7.24103993494241,1.88477829057805,0.587559463498313,1.36906206733358,0.0925629378272146,-1.06925217238229,5.90699178317442
"33",5,4.58314241183957,1.84948738122547,0.587559463498313,1.36906206733358,0.0925629378272146,-1.06925217238229,0.837148588131819
"34",1,1.29822759154072,-1.51868865908242,0.821111859737407,0.940310089910901,0.0602535760786764,-0.456571640834288,4.86147296994917
"34",2,2.63656967403385,1.34883497017659,0.821111859737407,0.940310089910901,0.0602535760786764,-0.456571640834288,-2.67773062142919
"34",3,2.51621937429126,2.26163950764686,0.821111859737407,0.940310089910901,0.0602535760786764,-0.456571640834288,-2.77811013861529
"34",4,4.51686204431361,0.711283764649875,0.821111859737407,0.940310089910901,0.0602535760786764,-0.456571640834288,4.28669014440416
"34",5,5.36896452738509,3.98240271845861,0.821111859737407,0.940310089910901,0.0602535760786764,-0.456571640834288,-4.09004116622524
"35",1,0.784619492358307,0.885154823687235,-0.907934699241847,0.5936651573177,-0.0665452110108605,1.11000382848242,-1.25496320991519
"35",2,2.06529303352532,2.34164029499387,-0.907934699241847,0.5936651573177,-0.0665452110108605,1.11000382848242,-0.862103406216168
"35",3,2.96593274626154,0.542829528757712,-0.907934699241847,0.5936651573177,-0.0665452110108605,1.11000382848242,3.85795720421356
"35",4,6.12845189901618,2.16678128835425,-0.907934699241847,0.5936651573177,-0.0665452110108605,1.11000382848242,10.2671351905988
"35",5,4.25866390372717,2.39998604106119,-0.907934699241847,0.5936651573177,-0.0665452110108605,1.11000382848242,3.87287364872052
"36",1,-0.0959962670746639,1.26850743188178,0.127038606349588,1.11546255343648,1.84364554004006,1.65182870430573,-2.38099588235697
"36",2,2.03778839917108,0.424140432087307,0.127038606349588,1.11546255343648,1.84364554004006,1.65182870430573,4.6105552570682
"36",3,3.31048074944314,1.48990232804754,0.127038606349588,1.11546255343648,1.84364554004006,1.65182870430573,6.11250795189595
"36",4,4.43652347891018,0.221340851256055,0.127038606349588,1.11546255343648,1.84364554004006,1.65182870430573,10.617646393794
"36",5,4.54163466728889,1.7223785571295,0.127038606349588,1.11546255343648,1.84364554004006,1.65182870430573,9.48356991002512
"37",1,-0.063326133971191,0.62503388366511,-0.0428929778975765,-0.424424996733506,0.663927110403606,1.11425467962836,2.89360924506773
"37",2,3.26318517608949,0.293678507611777,-0.0428929778975765,-0.424424996733506,0.663927110403606,1.11425467962836,5.8071061646
"37",3,2.65034961204645,1.45643051418852,-0.0428929778975765,-0.424424996733506,0.663927110403606,1.11425467962836,3.63008248453351
"37",4,3.13448713734663,1.53207402607478,-0.0428929778975765,-0.424424996733506,0.663927110403606,1.11425467962836,3.48551651259171
"37",5,4.7637204310589,3.10693013616149,-0.0428929778975765,-0.424424996733506,0.663927110403606,1.11425467962836,2.21920054613657
"38",1,0.802824105651448,1.66848830874956,1.19520647042577,0.759576936893122,-0.250990643747969,-0.424865175188582,-1.19422449087015
"38",2,3.10992028971364,0.177498587192477,1.19520647042577,0.759576936893122,-0.250990643747969,-0.424865175188582,4.76059223258203
"38",3,3.0847372921972,1.19296344140527,1.19520647042577,0.759576936893122,-0.250990643747969,-0.424865175188582,2.75705983709819
"38",4,4.75405378518452,3.43976125836974,1.19520647042577,0.759576936893122,-0.250990643747969,-0.424865175188582,1.22823049242328
"38",5,4.50070798282774,0.301076745816293,1.19520647042577,0.759576936893122,-0.250990643747969,-0.424865175188582,7.00512915531433
"39",1,1.2144453095816,0.180162208259265,1.08919223650205,0.209629277871549,-1.16618980661084,0.318479885539619,3.02448415486264
"39",2,1.67531408850917,3.06470428414334,1.08919223650205,0.209629277871549,-1.16618980661084,0.318479885539619,2.12816974245758
"39",3,3.09458352817357,3.69359006906425,1.08919223650205,0.209629277871549,-1.16618980661084,0.318479885539619,7.13393452170568
"39",4,3.10463664202246,2.15659532335015,1.08919223650205,0.209629277871549,-1.16618980661084,0.318479885539619,7.65956077919249
"39",5,3.68919846667203,1.63639104938636,1.08919223650205,0.209629277871549,-1.16618980661084,0.318479885539619,8.06477209954701
"40",1,2.99721338474797,0.665457419490438,-0.312280694434521,-1.04910092481282,-1.03872776071744,0.098489648944743,4.51135729393492
"40",2,2.60070882367242,0.34722560405298,-0.312280694434521,-1.04910092481282,-1.03872776071744,0.098489648944743,4.52498132514896
"40",3,1.74872863837506,2.95281728229148,-0.312280694434521,-1.04910092481282,-1.03872776071744,0.098489648944743,0.304765244065963
"40",4,3.38883408331958,1.19351734429695,-0.312280694434521,-1.04910092481282,-1.03872776071744,0.098489648944743,6.08694401664477
"40",5,3.81451991540269,2.87291159520875,-0.312280694434521,-1.04910092481282,-1.03872776071744,0.098489648944743,3.24059396219332
"41",1,3.19881034888372,1.11985007456869,0.0459937666619196,-0.831062222281743,-0.78498930533731,-1.2590274729358,3.63503130206983
"41",2,3.31241297643351,0.242489839304151,0.0459937666619196,-0.831062222281743,-0.78498930533731,-1.2590274729358,6.52155540285864
"41",3,2.73485494330365,2.35152468150618,0.0459937666619196,-0.831062222281743,-0.78498930533731,-1.2590274729358,0.924872078118038
"41",4,4.54319405923209,1.25207002908369,0.0459937666619196,-0.831062222281743,-0.78498930533731,-1.2590274729358,6.44276945289188
"41",5,4.58566005208114,3.13023982965398,0.0459937666619196,-0.831062222281743,-0.78498930533731,-1.2590274729358,4.13052804657559
"42",1,0.523753105384422,1.59666163310355,0.652722613401543,0.0500529319191458,1.21494843097831,0.257408211140715,0.534095471773643
"42",2,1.21139716214976,0.0115570776167939,0.652722613401543,0.0500529319191458,1.21494843097831,0.257408211140715,3.54711333489158
"42",3,2.40538273254049,2.6079950409796,0.652722613401543,0.0500529319191458,1.21494843097831,0.257408211140715,3.15327124197263
"42",4,5.65090746733669,1.51046712878759,0.652722613401543,0.0500529319191458,1.21494843097831,0.257408211140715,11.0706687574945
"42",5,4.94597187491456,2.79435338843697,0.652722613401543,0.0500529319191458,1.21494843097831,0.257408211140715,9.40606198741557
"43",1,1.11924523642758,0.70183747228877,-1.65349263659697,0.205630061496544,-0.188981575770903,-0.824293327671809,1.01334614125982
"43",2,2.24368742959909,0.572803613661798,-1.65349263659697,0.205630061496544,-0.188981575770903,-0.824293327671809,2.67998182077164
"43",3,4.23247587848534,1.76810286999778,-1.65349263659697,0.205630061496544,-0.188981575770903,-0.824293327671809,6.43102395379694
"43",4,3.48393616905522,0.769569074576163,-1.65349263659697,0.205630061496544,-0.188981575770903,-0.824293327671809,4.42031826846297
"43",5,4.00749284960796,2.36386312781504,-1.65349263659697,0.205630061496544,-0.188981575770903,-0.824293327671809,4.25058743008393
"44",1,2.67569693240319,1.32579083166517,-0.310270965480046,-0.321358418660978,-0.757198622679825,-1.06062421894714,4.25872803746906
"44",2,1.55883678309471,-1.17412464922931,-0.310270965480046,-0.321358418660978,-0.757198622679825,-1.06062421894714,2.29899709759786
"44",3,2.27693403006013,0.0120738126417452,-0.310270965480046,-0.321358418660978,-0.757198622679825,-1.06062421894714,4.62394928278049
